date,Q,DHIAv,DHIMax,DNIAv,DNIMax,GHIAv,GHIMax,DPMin,DPAv,DPMax,WSMin,WSAv,WSMax,RainMin,RainAv,RainMax,RHMin,RHAv,RHMax,TMin,TAv,TMax,PMin,PAv,PMax,Weekday,Weekend,Festive,year,day_of_month,day_of_week,month
2014-02-26,10784.0,90.25,389,50.20833333,375,119.125,529,6.0,9.541666667000001,14.0,0.6,2.733333333,5.6,2.3930000000000002,2.919291667,3.355,59.85,78.27583333,93.47,11.0,16.91666667,23.0,950,950.0,950,1,0,0,2014,26,2,2
2014-02-27,10234.0,72.70833333,301,39.33333333,590,82.125,320,6.0,6.166666667,7.0,0.7,1.545833333,2.6,1.317,2.011875,2.989,38.35,72.845,100.0,9.0,15.25,24.0,950,950.0,950,1,0,0,2014,27,3,2
2014-02-28,10250.0,33.95833333,90,395.4583333,996,268.25,915,2.0,4.625,10.0,1.1,1.983333333,4.3,1.141,1.375083333,1.597,17.13,46.80416667,75.62,13.0,21.91666667,33.0,950,950.0,950,1,0,0,2014,28,4,2
2014-03-01,10986.0,37.33333333,100,382.0833333,978,267.125,913,4.0,8.041666667000001,15.0,0.9,1.920833333,3.8,1.255,1.651583333,2.387,20.05,52.82958333,99.4,16.0,23.58333333,34.0,950,950.0,950,0,1,0,2014,1,5,3
2014-03-02,11295.0,34.20833333,92,399.3333333,1006,274.0833333,931,0.0,5.291666667,13.0,0.6,1.925,4.0,0.86,1.4796666669999998,2.439,12.99,46.10916667,91.83,16.0,23.625,35.0,950,950.0,950,0,1,0,2014,2,6,3
2014-03-03,10905.0,68.20833333,360,10.41666667,93,71.375,395,1.0,4.708333333,9.0,1.7,3.0125,4.0,2.522,2.747083333,2.8819999999999997,60.08,80.68375,97.48,7.0,11.45833333,15.0,950,952.9166667000002,960,1,0,0,2014,3,0,3
2014-03-04,10700.0,52.41666667,226,298.25,936,249.5,915,2.0,3.291666667,5.0,1.0,2.166666667,3.8,1.285,1.688333333,2.645,32.39,69.19916667,100.0,7.0,13.29166667,23.0,950,950.0,950,1,0,0,2014,4,1,3
2014-03-05,10567.0,65.375,340,283.125,946,246.5,914,2.0,4.333333333,8.0,0.3,1.216666667,3.1,1.4480000000000002,1.737791667,1.905,28.82,60.05291667,85.74,10.0,16.58333333,26.0,950,950.0,950,1,0,0,2014,5,2,3
2014-03-06,10657.0,43.45833333,115,375.7083333,966,276.2083333,936,2.0,5.333333333,8.0,0.7,2.145833333,3.8,1.203,1.471375,1.9180000000000001,29.64,67.18208333,100.0,10.0,16.16666667,25.0,950,953.75,960,1,0,0,2014,6,3,3
2014-03-07,10804.0,88.58333333,420,123.29166670000001,605,166.70833330000002,744,6.0,8.166666667000001,12.0,0.4,1.875,3.9,1.9340000000000002,2.199375,2.432,30.76,67.72083333,99.0,11.0,18.95833333,29.0,950,950.0,950,1,0,0,2014,7,4,3
2014-03-08,11246.0,115.66666670000001,447,138.08333330000002,487,205.04166669999998,708,3.0,7.041666667,12.0,0.8,2.558333333,4.6,1.859,2.294291667,3.139,20.09,57.48666667,100.0,14.0,21.41666667,32.0,950,950.8333332999998,960,0,1,0,2014,8,5,3
2014-03-09,11503.0,52.25,233,1.041666667,11,53.16666667,243,7.0,7.166666667,9.0,0.3,3.016666667,5.0,2.263,2.757875,3.2880000000000003,53.19,83.33958333,99.19,11.0,13.66666667,20.0,950,958.75,960,0,1,0,2014,9,6,3
2014-03-10,10340.0,77.20833333,444,48.875,840,115.58333329999999,811,7.0,8.625,10.0,0.3,1.320833333,2.6,1.9909999999999999,2.565791667,3.1260000000000003,43.53,79.86625,100.0,10.0,15.91666667,25.0,950,950.4166667000002,960,1,0,0,2014,10,0,3
2014-03-11,10678.0,36.16666667,96,409.5,997,288.7916667,962,2.0,5.25,8.0,0.5,2.0333333330000003,3.9,1.129,1.324333333,1.848,19.24,52.15625,98.08,12.0,20.875,31.0,940,948.3333332999998,950,1,0,0,2014,11,1,3
2014-03-12,10828.0,46.33333333,120,374.0416667,962,284.0,955,1.0,2.125,4.0,0.6,3.2208333330000003,6.6,1.113,1.416833333,1.732,32.02,47.14291667,68.01,11.0,17.0,22.0,950,955.4166667000002,960,1,0,0,2014,12,2,3
2014-03-13,11159.0,47.375,126,371.7083333,941,283.9166667,950,0.0,1.7916666669999999,6.0,0.2,2.620833333,5.4,1.5290000000000001,1.697958333,1.815,27.93,54.54291667,87.92,8.0,15.08333333,24.0,950,955.4166667000002,960,1,0,0,2014,13,3,3
2014-03-14,11009.0,63.91666667,320,297.9166667,946,262.5,949,6.0,7.5,11.0,0.3,1.779166667,3.8,1.617,1.842583333,2.0580000000000003,25.65,65.52625,100.0,10.0,19.45833333,31.0,950,950.0,950,1,0,0,2014,14,4,3
2014-03-15,11581.0,42.625,153,377.0833333,987,288.25,973,1.0,4.916666667,10.0,0.8,2.195833333,4.3,1.014,1.509708333,2.0469999999999997,17.04,47.33666667,88.71,14.0,22.08333333,32.0,940,948.75,950,0,1,0,2014,15,5,3
2014-03-16,11456.0,65.875,226,63.16666667,870,110.91666670000001,881,1.0,3.125,7.0,1.1,4.166666667,7.9,1.067,1.7441666669999998,2.004,32.36,49.95958333,66.2,10.0,17.33333333,22.0,940,947.9166667000002,950,0,1,0,2014,16,6,3
2014-03-17,11383.0,38.70833333,101,428.875,1032,309.1666667,1018,-7.0,-3.166666667,0.0,1.2,2.316666667,4.6,0.39299999999999996,0.51425,0.9009999999999999,13.22,38.93291667,67.54,6.0,15.375,25.0,950,950.0,950,1,0,1,2014,17,0,3
2014-03-18,10517.0,38.5,101,430.91666669999995,1036,311.5,1022,-8.0,-3.125,4.0,1.2,1.9875,3.1,0.231,0.44604166700000003,0.664,7.81,27.90583333,47.79,10.0,21.45833333,34.0,940,945.0,950,1,0,0,2014,18,1,3
2014-03-19,10649.0,54.375,228,315.8333333,944,275.875,971,-1.0,5.0,13.0,1.0,2.770833333,5.3,0.609,1.663958333,3.178,23.27,48.28916667,99.73,15.0,20.75,28.0,950,951.25,960,1,0,0,2014,19,2,3
2014-03-20,10414.0,84.75,380,29.375,303,93.625,431,13.0,13.79166667,14.0,1.2,2.691666667,3.9,2.6910000000000003,3.227291667,3.418,56.33,85.36208333,100.0,16.0,19.91666667,26.0,950,953.75,960,1,0,0,2014,20,3,3
2014-03-21,10987.0,51.41666667,255,315.1666667,956,274.9583333,967,10.0,12.5,16.0,0.8,1.920833333,3.5,2.103,2.377333333,2.625,27.78,68.565,100.0,15.0,23.75,34.0,950,950.0,950,1,0,0,2014,21,4,3
2014-03-22,11852.0,49.54166667,128,359.9166667,918,288.0416667,954,12.0,14.20833333,19.0,0.4,1.8958333330000001,4.1,2.659,3.023375,3.53,30.32,66.71291667,100.0,18.0,25.45833333,35.0,950,950.0,950,0,1,0,2014,22,5,3
2014-03-23,11961.0,124.75,458,40.70833333,255,151.54166669999998,687,11.0,15.45833333,17.0,0.3,2.429166667,4.5,3.095,3.4074166669999997,4.082,53.47,84.05,100.0,15.0,21.875,30.0,950,952.0833332999998,960,0,1,0,2014,23,6,3
2014-03-24,11077.0,96.41666667,400,145.58333330000002,896,188.125,862,8.0,10.08333333,11.0,0.9,1.9416666669999998,3.6,2.127,2.756583333,3.343,36.17,73.59625,100.0,14.0,19.25,28.0,950,950.8333332999998,960,1,0,0,2014,24,0,3
2014-03-25,10629.0,84.95833333,349,7.958333333,68,89.79166667,379,9.0,10.70833333,13.0,0.2,2.670833333,4.7,2.427,3.016916667,3.675,52.67,83.89,100.0,13.0,17.25,24.0,950,953.3333332999998,960,1,0,0,2014,25,1,3
2014-03-26,10228.0,52.125,181,3.416666667,37,53.45833333,187,10.0,11.875,14.0,2.6,3.816666667,5.5,2.6519999999999997,3.056,3.465,34.82,76.31708333,100.0,15.0,20.875,30.0,950,950.0,950,1,0,0,2014,26,2,3
2014-03-27,10386.0,129.7083333,460,118.45833329999999,546,208.95833330000002,745,2.0,7.541666667,13.0,1.0,1.75,3.1,1.71,2.0005833330000002,2.505,18.25,49.40208333,91.44,18.0,23.79166667,33.0,950,950.0,950,1,0,0,2014,27,3,3
2014-03-28,10669.0,65.875,360,331.625,965,292.125,1008,-1.0,3.708333333,7.0,0.6,2.5875,6.0,1.008,1.498125,2.187,12.71,33.11791667,49.96,20.0,25.75,34.0,950,950.0,950,1,0,0,2014,28,4,3
2014-03-29,11800.0,138.08333330000002,478,107.5,417,210.29166669999998,716,3.0,7.875,12.0,1.0,2.3875,4.3,1.242,2.5030416669999997,3.6689999999999996,41.23,56.7,90.66,16.0,20.54166667,27.0,950,957.0833332999998,960,0,1,0,2014,29,5,3
2014-03-30,11924.0,107.75,428,141.66666669999998,847,193.83333330000002,856,8.0,9.583333332999999,11.0,0.7,3.1583333330000003,6.1,2.394,2.71375,3.193,30.19,64.42875,100.0,14.0,21.08333333,31.0,950,954.1666667000002,960,0,1,0,2014,30,6,3
2014-03-31,10938.0,42.58333333,108,404.1666667,978,313.7916667,1016,0.0,6.083333333,12.0,1.1,2.295833333,3.9,1.422,1.762583333,2.416,13.07,46.19458333,80.72,16.0,25.125,36.0,950,950.0,950,1,0,0,2014,31,0,3
2014-04-01,10818.0,50.91666667,128,353.2916667,935,302.5,1000,6.0,11.16666667,17.0,0.6,2.0958333330000003,4.8,1.798,2.192041667,2.891,19.33,57.70916667,95.46,17.0,26.04166667,36.0,950,950.0,950,1,0,0,2014,1,1,4
2014-04-02,11099.0,47.66666667,193,371.0416667,996,312.1666667,1033,-1.0,6.333333333,15.0,0.8,1.9,3.8,0.909,1.548,2.349,9.88,43.05875,92.43,18.0,27.04166667,38.0,940,947.0833332999998,950,1,0,0,2014,2,2,4
2014-04-03,11788.0,49.04166667,133,352.5,966,308.5416667,1016,-1.0,4.041666667,13.0,0.7,2.295833333,4.1,1.33,1.666166667,2.053,10.06,31.81208333,75.42,20.0,28.20833333,38.0,940,945.0,950,1,0,0,2014,3,3,4
2014-04-04,12088.0,89.625,353,251.375,861,276.875,986,3.0,6.875,10.0,1.0,3.754166667,6.1,1.754,2.180708333,2.454,27.4,47.05291667,85.22,16.0,22.75,30.0,950,950.0,950,1,0,0,2014,4,4,4
2014-04-05,13177.0,121.91666670000001,411,169.04166669999998,918,248.125,996,9.0,11.79166667,15.0,0.8,2.479166667,4.6,2.265,2.476666667,2.821,29.44,67.49166667,100.0,15.0,22.91666667,32.0,940,947.5,950,0,1,0,2014,5,5,4
2014-04-06,12105.0,143.75,482,98.54166667,437,217.25,840,3.0,7.791666667,14.0,0.2,1.7083333330000001,3.1,1.604,1.944541667,2.182,18.17,49.775,84.15,18.0,24.20833333,33.0,940,941.6666667000002,950,0,1,0,2014,6,6,4
2014-04-07,11012.0,58.83333333,161,362.5833333,919,314.25,1018,-4.0,2.833333333,8.0,0.2,1.283333333,2.5,0.7490000000000001,1.2835,1.932,11.8,38.57375,70.9,16.0,23.04166667,32.0,950,950.8333332999998,960,1,0,0,2014,7,0,4
2014-04-08,11338.0,45.04166667,113,418.5416667,991,330.75,1053,-2.0,1.208333333,3.0,1.0,1.975,3.5,0.8009999999999999,0.858916667,1.165,15.87,37.5175,59.31,14.0,20.66666667,29.0,960,960.0,960,1,0,0,2014,8,1,4
2014-04-09,11471.0,114.45833329999999,419,228.75,704,278.2916667,948,0.0,2.208333333,6.0,1.2,2.679166667,4.8,0.8190000000000001,1.014625,1.296,15.85,37.86041667,61.91,15.0,21.95833333,31.0,950,956.6666667000002,960,1,0,0,2014,9,2,4
2014-04-10,11328.0,49.41666667,123,401.7083333,975,329.2083333,1051,-2.0,2.166666667,6.0,1.0,2.2791666669999997,4.9,0.6779999999999999,0.958416667,1.2770000000000001,10.06,34.36791667,60.49,15.0,24.625,36.0,950,950.0,950,1,0,0,2014,10,3,4
2014-04-11,11314.0,54.0,132,384.0416667,944,322.5833333,1032,0.0,2.541666667,9.0,1.4,2.354166667,4.3,1.0,1.447708333,1.9609999999999999,12.43,31.74041667,59.64,17.0,25.70833333,36.0,950,950.0,950,1,0,0,2014,11,4,4
2014-04-12,12034.0,117.83333329999999,395,201.91666669999998,844,266.5416667,971,4.0,7.75,13.0,0.7,2.575,5.8,1.74,2.2359999999999998,2.7769999999999997,15.55,45.42083333,80.31,18.0,25.95833333,37.0,950,950.0,950,0,1,0,2014,12,5,4
2014-04-13,11746.0,135.16666669999998,492,168.95833330000002,475,253.5,797,4.0,9.0,13.0,1.4,2.316666667,3.9,2.25,2.4546666669999997,2.576,14.66,46.59875,82.05,19.0,27.66666667,38.0,940,942.9166667000002,950,0,1,0,2014,13,6,4
2014-04-14,10943.0,95.29166667,440,293.375,918,293.7083333,969,0.0,4.75,12.0,1.1,4.729166667,9.3,1.653,2.074666667,2.485,13.9,37.89583333,64.11,14.0,24.20833333,34.0,940,948.3333332999998,960,1,0,0,2014,14,0,4
2014-04-15,10838.0,55.25,132,386.25,952,328.7083333,1047,-5.0,-3.25,-1.0,1.6,2.991666667,4.0,1.069,1.438625,1.851,15.53,33.12,49.81,10.0,16.0,24.0,950,955.8333332999998,960,1,0,0,2014,15,1,4
2014-04-16,10621.0,112.375,441,238.41666669999998,777,280.875,956,-1.0,4.208333333,8.0,1.1,2.895833333,4.7,1.8219999999999998,2.417333333,2.681,30.94,49.85041667,70.67,11.0,18.66666667,27.0,950,950.0,950,1,0,0,2014,16,2,4
2014-04-17,10472.0,113.29166670000001,450,223.33333330000002,852,274.625,984,6.0,8.541666667000001,13.0,0.2,1.775,4.2,1.952,2.11675,2.248,25.16,57.44166667,98.27,17.0,21.95833333,31.0,950,950.0,950,1,0,0,2014,17,3,4
2014-04-18,10254.0,109.625,505,18.625,139,124.95833329999999,640,11.0,12.70833333,15.0,0.1,2.6125,4.3,1.9140000000000001,2.651416667,3.5239999999999996,40.94,73.73458333,100.0,16.0,21.95833333,29.0,950,952.5,960,1,0,0,2014,18,4,4
2014-04-19,9060.0,119.95833329999999,428,11.5,49,129.9583333,471,13.0,14.45833333,16.0,2.0,3.6583333330000003,5.1,3.06,3.583125,3.8339999999999996,43.12,76.96,100.0,17.0,22.83333333,30.0,950,950.0,950,0,1,0,2014,19,5,4
2014-04-20,9041.0,115.25,415,33.125,231,128.625,472,10.0,14.04166667,17.0,0.6,2.633333333,5.0,2.425,3.048,3.78,26.47,69.13125,100.0,18.0,25.16666667,35.0,950,950.0,950,0,1,0,2014,20,6,4
